Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,SMA_20,EMA_20,RSI_14,Bollinger_Upper,Bollinger_Lower,Return,Lag1_Return,Volatility_10,MACD,MACD_signal
2012-10-30,ADANIPORTS,EQ,124.5,124.05,127.8,123.0,125.0,125.0,125.3,678844,8506022170000.0,11072.0,268542,0.3956,125.37250000000002,124.52864843420708,53.56600910470409,131.87743537328024,118.86756462671978,0.004016064257028162,-0.019685039370078705,0.025239350013117876,1.8191608726503432,1.9812420882680892
2012-10-31,ADANIPORTS,EQ,125.0,125.55,128.65,124.9,125.7,127.25,127.36,1690316,21527703550000.0,23494.0,837000,0.4952,125.46000000000001,124.7878247738064,60.211800302571866,132.01901147879568,118.90098852120434,0.018000000000000016,0.004016064257028162,0.023456082461142926,1.8172839306890154,1.9484504567522745
2012-11-01,ADANIPORTS,EQ,127.25,125.5,126.45,124.0,124.9,125.0,125.05,754150,9430984210000.0,11786.0,376421,0.4991,125.23500000000001,124.80803193820579,51.11111111111112,131.51320792399142,118.95679207600861,-0.017681728880157177,0.018000000000000016,0.024595686742702676,1.615616424244223,1.8818836502506642
2012-11-02,ADANIPORTS,EQ,125.0,125.6,128.65,125.6,127.8,127.95,127.45,1501687,19139390010000.0,16975.0,1015717,0.6764,125.15249999999999,125.10726699170999,53.823088455772115,131.22933045847742,119.07566954152254,0.023600000000000065,-0.017681728880157177,0.022556051527727466,1.674530868776145,1.8404130939557604
2012-11-05,ADANIPORTS,EQ,127.95,127.0,130.6,127.0,127.0,127.45,128.88,1196272,15417358935000.0,27306.0,721532,0.6032000000000001,125.11750000000002,125.33038442107095,56.26959247648903,131.1293545172741,119.10564548272595,-0.003907776475185587,0.023600000000000065,0.022589143304893942,1.661719896614244,1.8046744544874573
2012-11-06,ADANIPORTS,EQ,127.45,127.4,136.7,126.15,134.75,134.85,132.54,3019713,40023712780000.0,24101.0,1428794,0.4732,125.67,126.23701447620705,70.61281337047356,133.04787588887237,118.29212411112762,0.05806198509219285,-0.003907776475185587,0.025771542125565875,2.223059221597211,1.8883514079094081
2012-11-07,ADANIPORTS,EQ,134.85,135.0,136.0,129.05,130.85,130.85,132.9,1782253,23685674580000.0,12177.0,938925,0.5268,126.08,126.676346430854,63.61355081555835,133.65984863062465,118.50015136937535,-0.029662588060808348,0.05806198509219285,0.027688620406480055,2.3184326617223405,1.9743676586719947
2012-11-08,ADANIPORTS,EQ,130.85,130.8,131.5,128.2,130.15,130.6,130.22,754715,9828024045000.0,12281.0,200606,0.2658,126.585,127.05002772315362,58.33333333333333,133.9420660628171,119.22793393718288,-0.0019105846388994818,-0.029662588060808348,0.027219247957553913,2.346791537470267,2.0488524344316494
2012-11-09,ADANIPORTS,EQ,130.6,130.0,132.45,127.2,127.65,127.9,129.35,355941,4604096935000.0,5866.0,136245,0.3828,126.76500000000001,127.13097746380565,54.70198675496691,134.06259152770875,119.46740847229127,-0.020673813169984623,-0.0019105846388994818,0.026424543391262295,2.126881351375687,2.064458217820457
2012-11-12,ADANIPORTS,EQ,127.9,127.05,130.6,126.65,129.05,129.2,128.36,692315,8886451275000.0,10740.0,361888,0.5227,126.955,127.3280272291575,49.18276374442791,134.30066825450797,119.60933174549204,0.010164190774042181,-0.020673813169984623,0.02549594288607363,2.03405278561641,2.0583771313796477
2012-11-13,ADANIPORTS,EQ,129.2,129.9,129.9,128.5,128.9,128.9,129.1,50643,653789335000.0,908.0,29803,0.5885,127.22749999999999,127.4777389216187,50.53435114503815,134.42863112460162,120.02636887539835,-0.0023219814241485226,0.010164190774042181,0.02557417388470583,1.9142121396726282,2.029544133038244
2012-11-15,ADANIPORTS,EQ,128.9,128.9,132.5,128.05,131.2,131.4,130.53,453557,5920136270000.0,6962.0,217656,0.4799,127.795,127.85128759575025,51.057401812688845,134.37678507221736,121.21321492778264,0.019394879751745586,-0.0023219814241485226,0.025666492729059912,1.9979357117716745,2.02322244878493
2012-11-16,ADANIPORTS,EQ,131.4,131.4,133.25,126.0,126.0,127.35,130.68,671193,8771227020000.0,10073.0,281038,0.4186999999999999,128.1625,127.80354591996452,50.52316890881912,133.63980965462534,122.68519034537465,-0.0308219178082193,0.019394879751745586,0.02716440902414584,1.7176856818005888,1.9621150953880622
2012-11-19,ADANIPORTS,EQ,127.35,125.2,130.0,125.2,127.8,127.95,128.06,642800,8231988834999.999,10155.0,347934,0.5413,128.325,127.81749392758695,55.467511885895405,133.55713753239675,123.09286246760324,0.004711425206124886,-0.0308219178082193,0.026148129986840213,1.526405052258582,1.8749730867621661
2012-11-20,ADANIPORTS,EQ,127.95,130.0,130.7,121.6,122.85,123.2,125.65,787747,9898115285000.0,11851.0,296248,0.3761,128.26749999999998,127.3777326011501,47.486033519553075,133.7048247098201,122.8301752901799,-0.03712387651426341,0.004711425206124886,0.0287252448114212,0.9802290028765697,1.6960242699850467
2012-11-21,ADANIPORTS,EQ,123.2,124.0,125.4,122.15,123.2,123.05,123.46,360974,4456632240000.0,5701.0,113542,0.3145,127.9325,126.96556759151676,43.76854599406527,133.79426504763754,122.07073495236247,-0.0012175324675325339,-0.03712387651426341,0.019285288430689128,0.5291767818179665,1.4626547723516308
2012-11-22,ADANIPORTS,EQ,123.05,123.95,124.8,121.55,123.85,122.8,122.88,251196,3086618265000.0,3069.0,79853,0.3179,127.64500000000001,126.56884686851517,46.52996845425866,133.9281353219317,121.36186467806832,-0.002031694433157205,-0.0012175324675325339,0.01791831793640949,0.1498147649564885,1.2000867708726024
2012-11-23,ADANIPORTS,EQ,122.8,123.45,124.5,122.05,123.0,123.35,123.36,182011,2245266410000.0,2516.0,61539,0.3381,127.27749999999999,126.26229002389468,42.15017064846414,133.667168881959,120.88783111804099,0.004478827361563464,-0.002031694433157205,0.018199312521394218,-0.10523883531911338,0.9390216496342593
2012-11-26,ADANIPORTS,EQ,123.35,123.9,125.95,123.1,124.8,125.35,124.87,292680,3654561350000.0,9148.0,172373,0.5889,127.19499999999998,126.17540525971424,46.59090909090907,133.64210461329418,120.74789538670576,0.016214025131738863,0.004478827361563464,0.018527381983764128,-0.144323692112593,0.7223525812848889
2012-11-27,ADANIPORTS,EQ,125.35,126.4,130.6,125.1,129.9,129.75,129.39,1987923,25721995195000.0,21439.0,1598943,0.8043000000000001,127.45749999999998,126.51584285402717,40.827338129496404,133.87001038780494,121.04498961219504,0.03510171519744709,0.016214025131738863,0.021726949506915436,0.17769613452627198,0.6134212919331655
2012-11-29,ADANIPORTS,EQ,129.75,130.05,132.2,124.55,125.75,125.45,127.6,1359991,17353715669999.998,13669.0,729166,0.5362,127.47999999999999,126.41433401078648,40.391459074733106,133.85927565596273,121.10072434403725,-0.03314065510597297,0.03510171519744709,0.02423455717572694,0.08494590030285565,0.5077262136071036
2012-11-30,ADANIPORTS,EQ,125.45,125.5,130.7,125.25,130.5,130.15,128.67,1251861,16107203860000.0,13589.0,736495,0.5883,127.625,126.77011172404491,49.308755760368676,134.1131673675619,121.13683263243807,0.03746512554802717,-0.03314065510597297,0.02660190746849507,0.3862390683579946,0.48342878455728183
2012-12-03,ADANIPORTS,EQ,130.15,130.35,133.25,129.0,133.25,132.25,131.84,1160794,15304357444999.998,13288.0,513492,0.4424,127.9875,127.29200584556443,56.8075117370892,134.6654980454293,121.30950195457068,0.016135228582404793,0.03746512554802717,0.02476238915109532,0.7854147519526578,0.543825978036357
2012-12-04,ADANIPORTS,EQ,132.25,132.65,137.9,130.6,134.0,134.4,134.07,3545718,47536443355000.0,24234.0,2462436,0.6945,128.31,127.9689576697964,57.92682926829271,135.5773458559156,121.04265414408438,0.01625708884688093,0.016135228582404793,0.025063507666645578,1.2607186094475935,0.6872045043186044
2012-12-05,ADANIPORTS,EQ,134.4,134.75,136.3,131.25,133.7,133.7,133.49,1003342,13393935065000.0,14666.0,473286,0.4717,128.6225,128.51477122505386,57.228915662650564,136.2621111088691,120.98288889113088,-0.005208333333333481,0.01625708884688093,0.02073080091838508,1.5629000521066132,0.8623436138762062
2012-12-06,ADANIPORTS,EQ,133.7,133.7,136.5,130.7,135.45,135.05,134.64,3147331,42374170615000.0,14869.0,2176672,0.6916,128.6325,129.13717396552494,55.69422776911076,136.30687808212417,120.95812191787581,0.010097232610321694,-0.005208333333333481,0.020454161491959322,1.889533375533432,1.0677815662076515
2012-12-07,ADANIPORTS,EQ,135.05,135.65,138.8,135.35,137.2,137.6,137.44,1424101,19572682775000.0,16648.0,656469,0.461,128.97,129.9431573973797,66.77577741407526,137.59037976938603,120.34962023061397,0.018881895594224263,0.010097232610321694,0.020207575808384046,2.327328334052595,1.3196909197766402
2012-12-10,ADANIPORTS,EQ,137.6,137.95,138.75,135.6,136.95,137.05,137.06,612960,8400997825000.0,9782.0,223842,0.3652,129.2925,130.61999955001022,64.91803278688525,138.62299753285131,119.96200246714866,-0.003997093023255682,0.018881895594224263,0.020712227912190823,2.5999331780884063,1.5757393714389933
2012-12-11,ADANIPORTS,EQ,137.05,137.15,138.6,131.75,135.2,134.75,134.71,790611,10650504220000.0,11489.0,240044,0.3036,129.635,131.01333292619972,70.58823529411762,139.24886608252106,120.02113391747892,-0.016782196278730455,-0.003997093023255682,0.022316609537464036,2.600407820246488,1.7806730612004924
2012-12-12,ADANIPORTS,EQ,134.75,135.0,136.6,133.0,134.55,135.65,135.21,543139,7343836050000.0,6738.0,120138,0.2212,129.9575,131.45492026656166,71.875,139.93575398712602,119.97924601287401,0.006679035250463761,-0.016782196278730455,0.020108687912983512,2.642940285524247,1.9531265060652436
2012-12-13,ADANIPORTS,EQ,135.65,136.0,136.0,130.05,130.5,130.7,133.3,680712,9073694410000.0,10005.0,323703,0.4755,130.0475,131.3830230983177,61.79104477611938,140.01806061349538,120.07693938650465,-0.03649096940656116,0.006679035250463761,0.02082328226651363,2.2512726695962897,2.0127557387714528
2012-12-14,ADANIPORTS,EQ,130.7,130.05,136.45,130.05,136.3,135.65,134.35,878418,11801649465000.0,20058.0,403615,0.4595,130.26,131.78940185085887,66.22691292875989,140.52863389674008,119.9913661032599,0.03787299158377988,-0.03649096940656116,0.020895726079680634,2.3136268432186,2.0729299596608826
2012-12-17,ADANIPORTS,EQ,135.65,136.05,144.15,135.55,143.5,143.25,140.86,2010480,28319871230000.0,22620.0,654199,0.3254,131.055,132.8808873888723,70.57471264367814,142.73939805444644,119.37060194555359,0.05602653888684106,0.03787299158377988,0.0264628953416773,2.942381516646691,2.2468202710580445
2012-12-18,ADANIPORTS,EQ,143.25,144.6,146.25,142.1,142.7,142.65,143.69,1908629,27425623040000.0,18541.0,745305,0.3904999999999999,131.79,133.81127906612255,66.24685138539041,144.45983986107464,119.12016013892534,-0.004188481675392652,0.05602653888684106,0.02657229753642951,3.353600915866423,2.46817640001972
2012-12-19,ADANIPORTS,EQ,142.65,144.05,146.4,142.25,145.0,145.25,145.15,1845672,26790754970000.0,21275.0,652216,0.3534,132.89249999999998,134.90068105982516,76.05263157894734,146.23468773980565,119.5503122601943,0.01822642832106558,-0.004188481675392652,0.026478869512954795,3.844971090003071,2.7435353380163905
2012-12-20,ADANIPORTS,EQ,145.25,145.25,146.4,139.05,139.25,140.0,141.18,2098610,29628149820000.0,27359.0,680844,0.3243999999999999,133.73999999999998,135.38633048269895,62.77561608300906,146.59418629331182,120.88581370668813,-0.03614457831325302,0.01822642832106558,0.029998498296978038,3.7673269689989866,2.94829366421291
2012-12-21,ADANIPORTS,EQ,140.0,139.45,142.1,133.65,136.8,135.65,137.72,1487914,20492215105000.0,28459.0,549859,0.3696,134.3825,135.41144186529905,54.16666666666667,146.17501658334334,122.58998341665664,-0.031071428571428528,-0.03614457831325302,0.03137413098566476,3.316553632383261,3.0219456578469805
2012-12-24,ADANIPORTS,EQ,135.65,137.0,137.4,133.45,135.35,135.35,135.34,625551,8466311300000.0,9086.0,130048,0.2079,134.98250000000002,135.4055902590801,51.21951219512193,145.571186862576,124.393813137424,-0.002211573903428077,-0.031071428571428528,0.03136017446311067,2.901656532386511,2.997887832754887
2012-12-26,ADANIPORTS,EQ,135.35,136.0,137.5,134.4,136.1,136.4,136.28,526630,7176719155000.0,9187.0,131747,0.2502,135.53500000000003,135.50029594869153,53.43511450381681,145.11228123161675,125.9577187683833,0.0077576653121538275,-0.002211573903428077,0.030928485354456196,2.627288074755029,2.9237678811549155
2012-12-27,ADANIPORTS,EQ,136.4,137.45,138.25,132.45,133.7,133.8,135.2,1895037,25621800655000.0,10481.0,1226084,0.647,135.7375,135.3383630011971,48.458692971639955,144.9646267695343,126.51037323046572,-0.019061583577712593,0.0077576653121538275,0.03152835227513449,2.1749790202032386,2.77401010896458
2012-12-28,ADANIPORTS,EQ,133.8,133.5,134.95,132.05,132.55,132.85,133.24,773240,10302402965000.0,11910.0,347459,0.4493999999999999,136.10750000000002,135.10137604870215,43.902439024390254,144.10988615729892,128.10511384270112,-0.007100149476831241,-0.019061583577712593,0.029123016710997065,1.7200362678313184,2.563215340737928
2012-12-31,ADANIPORTS,EQ,132.85,132.85,135.95,132.4,134.8,135.0,134.53,636052,8557070770000.0,8188.0,204503,0.3215,136.35,135.09172118692098,47.47225647348951,143.87175791323182,128.82824208676817,0.016183665788483292,-0.007100149476831241,0.026876408812604648,1.5155080570802966,2.353673884006402
2013-01-01,ADANIPORTS,EQ,135.0,136.25,138.15,135.3,137.6,137.8,137.01,353823,4847673975000.0,4021.0,127915,0.3615,136.6275,135.3496525024523,53.71498172959806,143.91833599278476,129.33666400721523,0.020740740740740726,0.016183665788483292,0.020156591629692112,1.561356233191816,2.1952103538434846
2013-01-02,ADANIPORTS,EQ,137.8,138.8,140.2,137.3,139.25,138.45,138.73,1158271,16068575260000.0,13804.0,438963,0.379,136.82999999999998,135.64492369269493,53.43137254901958,144.08522679104345,129.57477320895651,0.004716981132075304,0.020740740740740726,0.020327969533829426,1.6313357873169139,2.0824354405381706
2013-01-03,ADANIPORTS,EQ,138.45,139.45,140.0,137.15,138.25,138.3,138.4,996003,13784717140000.0,11775.0,481079,0.483,137.06,135.89778810291446,60.555555555555586,144.18797306392221,129.9320269360778,-0.0010834236186346713,0.004716981132075304,0.018981645211102766,1.6556065401235287,1.9970696604552423
2013-01-04,ADANIPORTS,EQ,138.3,138.3,138.3,134.5,137.05,137.5,136.34,1236742,16861817710000.0,13182.0,585150,0.4731,137.18249999999998,136.0503797121607,52.904238618524325,144.24897198507074,130.1160280149292,-0.005784526391901745,-0.0010834236186346713,0.015508524273456437,1.5919371123780195,1.9160431508397977
2013-01-07,ADANIPORTS,EQ,137.5,137.0,141.25,137.0,140.2,140.05,139.79,1974675,27603697465000.0,12300.0,1327529,0.6723,137.305,136.43129593005014,44.029850746268686,144.48596167141395,130.12403832858607,0.018545454545454643,-0.005784526391901745,0.012757507480759924,1.7273307275360708,1.8783006661790524
2013-01-08,ADANIPORTS,EQ,140.05,140.6,140.65,135.3,137.05,137.45,137.39,750310,10308337360000.0,11461.0,351590,0.4686,137.325,136.52831536528345,40.9722222222222,144.5051993814862,130.14480061851378,-0.01856479828632651,0.018545454545454643,0.014471291789320521,1.6063162581865527,1.8239037845805526
2013-01-09,ADANIPORTS,EQ,137.45,137.0,138.9,134.45,134.55,135.15,136.44,804170,10972470300000.0,10996.0,382279,0.4754,137.345,136.39704723525645,32.28070175438599,144.4971730227511,130.1928269772489,-0.01673335758457606,-0.01856479828632651,0.015364798195211096,1.3097229701413369,1.7210676216927097
2013-01-10,ADANIPORTS,EQ,135.15,136.1,136.65,134.2,136.0,135.8,135.65,649023,8804256250000.0,8575.0,308240,0.4749,137.35250000000002,136.34018559380345,41.21338912133895,144.49750009207767,130.20749990792237,0.004809470958194728,-0.01673335758457606,0.014009379261123767,1.1142755453749658,1.5997092064291611
2013-01-11,ADANIPORTS,EQ,135.8,135.8,136.4,131.1,131.1,131.7,133.24,627649,8362773880000.0,12489.0,278376,0.4435,137.40249999999997,135.89826315629836,41.6490486257928,144.36310153177942,130.44189846822053,-0.030191458026509688,0.004809470958194728,0.01714902346206209,0.6213833972489056,1.4040440445931102
2013-01-14,ADANIPORTS,EQ,131.7,131.7,136.75,131.1,136.15,136.3,134.53,645456,8683250025000.0,10819.0,232849,0.3608,137.435,135.93652380807947,51.699463327370324,144.36715998843528,130.50284001156473,0.0349278663629462,-0.030191458026509688,0.019992519457146078,0.5950846100020044,1.242252157674889
2013-01-15,ADANIPORTS,EQ,136.3,135.1,137.4,133.7,137.05,136.9,135.59,611458,8290667625000.0,11731.0,202904,0.3318,137.1175,136.02828344540524,50.909090909090914,143.48710504435348,130.74789495564653,0.00440205429200291,0.0349278663629462,0.018847364937715886,0.6155618039253454,1.1169140869249803
2013-01-16,ADANIPORTS,EQ,136.9,137.35,139.0,134.75,135.3,135.6,137.53,1823638,25080847530000.0,12138.0,1379679,0.7565999999999999,136.76500000000001,135.98749454584285,53.435114503816756,142.60362817341283,130.9263718265872,-0.009495982468955555,0.00440205429200291,0.0189462522932795,0.5208865364416226,0.9977085768283088
2013-01-17,ADANIPORTS,EQ,135.6,135.95,136.8,133.65,134.5,134.6,134.94,448421,6051140745000.0,8055.0,205587,0.4585,136.23250000000002,135.85535220814353,53.33333333333332,140.55980315919533,131.9051968408047,-0.007374631268436627,-0.009495982468955555,0.019019810955930635,0.3610026483966351,0.8703673911419741
2013-01-18,ADANIPORTS,EQ,134.6,134.6,135.8,131.75,132.2,132.25,133.14,551806,7346843850000.0,9289.0,340544,0.6171,135.845,135.51198533117747,44.80151228733461,140.13966008703386,131.55033991296614,-0.017459138187221335,-0.007374631268436627,0.019590425880623537,0.04415911618593782,0.7051257361507669
2013-01-21,ADANIPORTS,EQ,132.25,131.95,137.0,131.55,136.5,135.75,134.1,1013495,13591134125000.0,16725.0,536687,0.5295000000000001,135.85,135.53465339487485,46.22467771639041,140.14393697401883,131.55606302598116,0.026465028355387554,-0.017459138187221335,0.02071787437121458,0.07461892295890493,0.5790243735123946
2013-01-22,ADANIPORTS,EQ,135.75,135.75,138.2,134.35,136.0,135.45,136.28,1864356,25406639830000.0,14819.0,999110,0.5359,135.855,135.52659116679152,44.40298507462688,140.1467178501466,131.5632821498534,-0.0022099447513812542,0.026465028355387554,0.01997809382304955,0.07370146190686455,0.47795979119128856
2013-01-23,ADANIPORTS,EQ,135.45,135.9,136.15,133.15,133.9,133.65,134.08,633457,8493449215000.001,14613.0,312197,0.4928,135.7175,135.34786819852565,41.827768014059764,140.11070947300357,131.32429052699644,-0.013289036544850363,-0.0022099447513812542,0.01971007597377224,-0.07144699289921164,0.36807843437318855
2013-01-24,ADANIPORTS,EQ,133.65,137.9,137.9,128.6,129.25,129.95,130.94,948386,12418220950000.0,18000.0,553988,0.5841,135.525,134.83378551295178,37.958532695374814,140.56217757228606,130.48782242771395,-0.027684249906472225,-0.013289036544850363,0.021273080688247337,-0.47950977666010886,0.19856079216652905
2013-01-25,ADANIPORTS,EQ,129.95,129.95,130.9,126.05,130.0,130.3,129.19,1711468,22110438620000.0,44407.0,1025824,0.5994,135.39749999999998,134.4019964164802,33.27615780445974,140.833101453188,129.96189854681197,0.0026933435936900008,-0.027684249906472225,0.019253056521941658,-0.765832359074949,0.005682161918233453
2013-01-28,ADANIPORTS,EQ,130.3,131.6,137.8,127.3,137.45,136.75,133.74,6676462,89290331155000.0,58357.0,3487894,0.5224,135.48499999999999,134.62561580538684,48.93939393939395,140.9499216299099,130.02007837009006,0.04950115118956244,0.0026933435936900008,0.022537858528331192,-0.46690181983785806,-0.08883463443298485
2013-01-29,ADANIPORTS,EQ,136.75,137.0,156.25,137.0,146.3,145.8,147.81,19207648,283909995865000.0,161916.0,8147652,0.4242,135.88500000000002,135.68984287154046,63.39622641509432,142.98874993632933,128.7812500636707,0.06617915904936034,0.04950115118956244,0.030698719351413696,0.4945611589927523,0.027844524252162578
2013-01-30,ADANIPORTS,EQ,145.8,147.55,148.8,140.2,142.8,142.65,143.82,10316243,148372966440000.0,140485.0,6640099,0.6437,136.095,136.3527149790128,58.10650887573962,143.74531131117539,128.4446886888246,-0.021604938271604923,0.06617915904936034,0.031634524222085646,0.9909260437291039,0.22046082814755086
2013-01-31,ADANIPORTS,EQ,142.65,143.35,155.0,141.65,153.0,150.55,148.35,8895649,131964797565000.02,59937.0,5335371,0.5998,136.7075,137.70483736196397,70.46688382193267,146.7031451043759,126.71185489562414,0.05538030143708372,-0.021604938271604923,0.034852766423554685,1.9987227364002536,0.5761132097980914
2013-02-01,ADANIPORTS,EQ,150.55,151.7,156.65,149.25,149.95,149.95,152.21,3716667,56572791240000.0,46751.0,1905904,0.5128,137.33,138.8710433274912,66.23067776456594,148.9518668669747,125.70813313302533,-0.003985386914646449,0.05538030143708372,0.03384185664040715,2.7176663248303328,1.0044238328045396
2013-02-04,ADANIPORTS,EQ,149.95,151.5,154.9,148.55,150.0,149.9,151.32,2234003,33804372875000.0,22610.0,1031013,0.4615,137.8225,139.92142015344442,65.66265060240963,150.6970148094577,124.94798519054228,-0.00033344448149374983,-0.003985386914646449,0.033730708617955275,3.2459820556535703,1.452735477374346
2013-02-05,ADANIPORTS,EQ,149.9,149.8,153.4,146.45,149.75,150.25,149.61,2115293,31646786060000.004,20682.0,996140,0.4709,138.4625,140.90509442454496,68.06411837237977,152.4808291669006,124.44417083309942,0.002334889926617789,-0.00033344448149374983,0.03357119799984755,3.6508336162056594,1.8923551051406087
2013-02-06,ADANIPORTS,EQ,150.25,151.95,162.65,150.2,154.95,154.95,155.96,5541384,86422577440000.0,62816.0,2164907,0.3907,139.45250000000001,142.2427044793502,72.99435028248585,155.17845825881173,123.72654174118829,0.031281198003327626,0.002334889926617789,0.032953083756874314,4.301348843234109,2.374153852759309
2013-02-07,ADANIPORTS,EQ,154.95,153.5,158.35,149.2,156.9,155.85,154.58,4047635,62567534665000.0,38205.0,1414835,0.3495,140.45499999999998,143.53863738607873,77.5700934579439,157.6849586094744,123.22504139052556,0.0058083252662148865,0.031281198003327626,0.029624160607211382,4.833788421752331,2.8660807665579138
2013-02-08,ADANIPORTS,EQ,155.85,156.2,157.45,151.2,151.85,151.85,153.63,1791582,27523426270000.0,20092.0,649321,0.3624,141.4625,144.3301957302617,68.59122401847573,158.89226507375542,124.03273492624459,-0.025665704202759043,0.0058083252662148865,0.03254303332501703,4.876767710656907,3.2682181553777125
2013-02-11,ADANIPORTS,EQ,151.85,153.3,156.5,152.0,154.0,153.5,154.18,2315423,35700131645000.0,23748.0,1286498,0.5556,142.3225,145.2035104226177,70.2127659574468,160.36626186124303,124.27873813875694,0.010865986170563113,-0.025665704202759043,0.03032723458369053,4.986489173922223,3.611872359086615
2013-02-12,ADANIPORTS,EQ,153.5,154.15,156.5,152.4,153.9,153.7,154.1,2292412,35325732610000.0,30185.0,1199197,0.5231,143.1625,146.01269990617794,73.28687572590007,161.70079251775005,124.62420748224993,0.0013029315960910726,0.010865986170563113,0.023662446801678356,5.031581611820428,3.895814209633378
2013-02-13,ADANIPORTS,EQ,153.7,154.5,158.7,153.75,155.0,154.9,155.76,1577507,24571519195000.0,22878.0,673031,0.4266,144.1275,146.8591094389229,80.76448828606658,163.01429502498428,125.24070497501573,0.007807417046193921,0.0013029315960910726,0.021656614402817378,5.105296979269781,4.1377107635606585
2013-02-14,ADANIPORTS,EQ,154.9,154.9,155.7,145.55,148.65,148.4,149.6,3032088,45361304255000.0,42390.0,1056951,0.3486,144.8175,147.00586092093025,69.37901498929335,163.2413768135831,126.39362318641692,-0.0419625564880568,0.007807417046193921,0.02005066551229506,4.586352643462078,4.227439139540943
2013-02-15,ADANIPORTS,EQ,148.4,146.15,151.7,144.6,149.7,149.95,147.1,1572387,23129594280000.0,21721.0,570178,0.3626,145.70250000000001,147.2862551189369,65.7894736842105,163.26485432604812,128.1401456739519,0.01044474393530992,-0.0419625564880568,0.020349333224403174,4.251152920040539,4.232181895640862
2013-02-18,ADANIPORTS,EQ,149.95,151.25,152.3,147.85,149.05,149.05,150.23,888936,13354765025000.0,9679.0,221330,0.249,146.3675,147.4542308218953,54.82912332838038,163.34042813493474,129.39457186506527,-0.006002000666888829,0.01044474393530992,0.02044421544972311,3.868290995194144,4.159403715551519
2013-02-19,ADANIPORTS,EQ,149.05,150.1,153.85,149.55,152.3,152.55,151.95,1183511,17983293000000.0,16612.0,376694,0.3182999999999999,147.22250000000003,147.93954217219098,64.55882352941178,163.5918704666263,130.85312953337376,0.02348205300234829,-0.006002000666888829,0.021804524981476708,3.803447139599996,4.088212400361215
2013-02-20,ADANIPORTS,EQ,152.55,153.05,153.7,149.45,150.45,150.45,151.13,1086942,16426818710000.0,11309.0,504963,0.4646,148.0625,148.17863339388708,49.82269503546096,163.1752995595219,132.9497004404781,-0.0137659783677484,0.02348205300234829,0.019560235032995317,3.5417780545664073,3.9789255312022536
2013-02-21,ADANIPORTS,EQ,150.45,150.3,154.45,143.65,146.05,145.6,148.41,3125690,46389645755000.0,35950.0,1292476,0.4135,148.84499999999997,147.93304926113595,43.29738058551618,161.4159732487592,136.27402675124074,-0.032236623462944425,-0.0137659783677484,0.021326804627773272,2.909509933191771,3.7650424116001573
2013-02-22,ADANIPORTS,EQ,145.6,146.35,150.75,143.15,150.0,149.7,147.84,1120221,16560925810000.0,16749.0,329827,0.2944,149.815,148.10133028388492,49.726027397260246,158.8603302869472,140.7696697130528,0.02815934065934056,-0.032236623462944425,0.022719499843059727,2.708051890141064,3.553644307308339
2013-02-25,ADANIPORTS,EQ,149.7,149.7,152.5,145.85,147.7,148.1,149.28,921416,13755233210000.0,14422.0,349247,0.379,150.3825,148.1012035901816,47.1523178807947,157.10154402661135,143.66345597338864,-0.010688042752170945,0.02815934065934056,0.022469656706194635,2.391718074188077,3.3212590606842864
2013-02-26,ADANIPORTS,EQ,148.1,147.0,148.0,138.05,141.8,141.45,141.81,1881561,26683016665000.0,21883.0,390268,0.2074,150.165,147.46775562921192,32.99748110831233,157.73621279306414,142.59378720693584,-0.0449020931802836,-0.010688042752170945,0.025896775875037602,1.5861378129805814,2.9742348111435457
2013-02-27,ADANIPORTS,EQ,141.45,143.25,144.5,137.0,143.75,143.3,141.5,2210177,31272936715000.0,21476.0,896654,0.4057,150.1975,147.07082652166795,34.56334563345635,157.63732703533844,142.75767296466154,0.013078826440438451,-0.0449020931802836,0.026303984085001817,1.0844878896643877,2.596285426847714
2013-02-28,ADANIPORTS,EQ,143.3,144.85,145.8,131.9,142.5,138.65,138.67,4173623,57877229379999.99,39432.0,2321407,0.5562,149.60250000000002,146.26884304341388,34.01937046004845,158.65273843826444,140.5522615617356,-0.03244940683879971,0.013078826440438451,0.025059252315557296,0.3081583156740635,2.138660004612984
2013-03-01,ADANIPORTS,EQ,138.65,139.55,141.8,137.8,140.5,140.1,140.15,3196913,44805815760000.0,31208.0,572753,0.1792,149.10999999999999,145.68133418213637,33.69829683698296,159.10350315270497,139.116496847295,0.010457987738910823,-0.03244940683879971,0.025060246968484346,-0.187919365551096,1.6733441305801682
2013-03-04,ADANIPORTS,EQ,140.1,140.8,140.8,134.8,136.7,136.15,137.65,900454,12394819095000.0,14612.0,420437,0.4669,148.4225,144.77358806955195,30.43478260869567,159.95978395475296,136.88521604524706,-0.028194147037830075,0.010457987738910823,0.025978362164279414,-0.8895423993822078,1.160766824587693
2013-03-05,ADANIPORTS,EQ,136.15,137.35,148.25,136.7,146.0,145.95,143.37,1772006,25404991160000.0,22396.0,976196,0.5509000000000001,148.20749999999998,144.8856273010232,41.62768942937323,159.7616414311274,136.65335856887256,0.0719794344473006,-0.028194147037830075,0.035453769734783445,-0.6473434384307097,0.7991447719840125
